Energy,CO,NO2,PM10,PM25,SO2,O3,Temperatura (C),Prędkość wiatru (km/h),Zachmurzenie (%),Ciśnienie (hPa),Opady (mm),Śnieg (cm)
0.0,0.15,4.6,13.3,10.4,2.9,72.0,-0.2,27.7,100.0,1013.2,0.1,0.07
0.0,0.14,4.2,8.0,6.0,2.3,79.6,-1.2,24.1,0.0,1014.5,0.0,0.0
0.0,0.14,4.8,8.05,6.5,2.3,74.6,-2.1,20.9,0.0,1015.1,0.0,0.0
0.0,0.14,4.7,7.75,6.6,2.1,76.9,-2.4,21.6,0.0,1015.6,0.0,0.0
0.0,0.14,8.45,8.8,8.3,10.7,68.1,-2.6,23.0,0.0,1016.2,0.0,0.0
0.0,0.17,16.7,13.5,10.3,22.8,56.9,-2.8,23.8,0.0,1016.9,0.0,0.0
0.0,0.18,12.5,11.15,8.7,7.3,67.6,-2.6,20.9,100.0,1017.8,0.0,0.0
0.12,0.19,11.45,13.6,11.1,4.7,71.1,-2.1,20.9,100.0,1018.9,0.0,0.0
0.86,0.23,13.7,12.2,11.8,4.3,70.7,-1.5,21.2,100.0,1019.4,0.0,0.0
0.75,0.26,10.95,12.6,12.6,4.0,70.5,-0.9,17.6,100.0,1019.6,0.1,0.0
0.42,0.26,12.75,13.35,13.5,3.9,69.3,-0.7,18.7,99.0,1019.7,0.1,0.07
0.19,0.3,17.45,13.55,12.8,3.4,69.1,-0.3,19.4,12.0,1019.9,0.0,0.0
0.06,0.29,14.65,22.6,16.7,2.9,69.3,-0.6,18.0,42.0,1020.8,0.0,0.0
0.0,0.3,17.2,14.8,16.0,3.2,66.0,-1.1,15.5,55.0,1021.8,0.0,0.0
0.0,0.41,26.6,23.5,28.3,3.7,58.0,-1.2,11.2,100.0,1022.7,0.1,0.0
0.0,0.64,25.9,39.65,54.2,4.4,52.9,-1.5,12.2,100.0,1022.9,0.4,0.21
0.0,0.56,26.75,44.15,53.1,5.7,48.4,-2.0,12.2,100.0,1022.8,0.0,0.0
0.0,0.61,35.4,46.15,55.0,6.3,39.9,-2.4,10.4,100.0,1022.7,0.0,0.0
0.0,0.74,41.35,59.95,70.6,5.0,20.2,-2.7,9.7,100.0,1022.2,0.0,0.0
0.0,0.86,49.7,70.55,76.1,4.5,10.5,-3.0,10.1,100.0,1021.9,0.0,0.0
0.0,1.05,41.400000000000006,92.8,104.9,6.8,22.7,-3.2,9.4,97.0,1021.8,0.0,0.0
0.0,0.9,41.0,89.5,91.1,5.4,8.8,-3.5,9.7,85.0,1021.7,0.0,0.0
0.0,0.97,41.25,86.35,87.0,4.7,16.9,-4.7,9.0,81.0,1020.9,0.0,0.0
0.0,0.76,29.35,69.3,74.9,4.3,22.7,-5.2,10.1,0.0,1021.1,0.0,0.0
0.0,0.72,23.450000000000003,63.4,69.8,3.4,27.3,-5.3,11.2,21.0,1021.1,0.0,0.0
0.0,0.6,21.5,51.8,57.0,3.7,33.7,-5.6,11.9,0.0,1020.0,0.0,0.0
0.0,0.58,18.0,50.4,54.3,3.3,31.2,-5.6,12.6,25.0,1020.1,0.0,0.0
0.0,0.52,18.45,46.9,51.2,2.8,26.1,-5.5,11.9,0.0,1019.6,0.0,0.0
0.0,0.52,18.35,45.4,48.3,3.4,23.6,-5.7,11.2,22.0,1018.5,0.0,0.0
0.0,0.49,14.7,39.25,43.8,3.4,29.2,-5.4,11.9,97.0,1018.8,0.0,0.0
0.35,0.4,10.1,30.35,35.4,2.9,46.1,-3.8,13.0,100.0,1018.3,0.0,0.0
0.88000000001,0.31,10.15,24.9,28.5,3.2,49.3,-2.2,14.8,100.0,1017.2,0.0,0.0
0.79999999999,0.32,10.35,25.5,28.9,3.6,53.7,-1.0,17.6,100.0,1017.1,0.0,0.0
1.43,0.27,6.9,20.25,23.4,2.8,62.0,0.0,22.3,98.0,1015.2,0.0,0.0
0.87,0.24,7.35,14.5,18.3,3.0,65.5,0.4,20.9,100.0,1014.3,0.0,0.0
0.63,0.26,7.75,13.25,16.6,6.7,69.1,0.3,21.2,98.0,1013.3,0.0,0.0
0.19,0.26,7.9,12.6,16.1,9.1,71.1,0.0,20.9,100.0,1012.9,0.0,0.0
0.01,0.27,9.05,15.9,17.7,10.3,69.3,-0.3,20.2,100.0,1012.6,0.0,0.0
0.0,0.28,9.15,14.95,17.5,9.1,70.8,-0.4,19.1,100.0,1012.9,0.0,0.0
0.0,0.26,9.15,15.0,17.8,7.4,70.2,-0.5,19.4,100.0,1012.2,0.0,0.0
0.0,0.28,9.7,17.85,19.8,7.2,68.4,-0.5,20.5,84.0,1011.4,0.0,0.0
0.0,0.3,9.6,17.15,20.1,6.1,65.9,-0.7,21.6,81.0,1010.8,0.0,0.0
0.0,0.29,9.0,17.0,17.4,4.8,67.7,-0.8,22.0,96.0,1009.4,0.0,0.0
0.0,0.27,6.9,12.95,14.7,4.0,67.8,-0.5,24.5,100.0,1008.7,0.0,0.0
0.0,0.28,5.65,12.45,14.3,5.5,68.1,-0.3,26.6,100.0,1008.3,0.0,0.0
0.0,0.28,5.4,11.65,14.2,4.8,65.8,-0.2,23.0,100.0,1007.5,0.1,0.07
0.0,0.27,5.25,11.05,11.0,4.1,64.9,0.0,20.9,100.0,1006.3,0.3,0.07
0.0,0.27,5.1,10.7,9.5,3.8,63.2,0.1,22.7,100.0,1006.1,0.5,0.0
0.0,0.26,3.9,10.7,11.7,3.0,61.6,0.6,25.6,100.0,1005.1,0.3,0.0
0.0,0.26,4.25,12.55,15.1,2.7,60.6,1.1,26.3,100.0,1004.4,0.2,0.0
0.0,0.26,4.1,14.4,15.9,2.8,60.3,1.4,23.0,100.0,1004.7,1.2,0.0
0.0,0.26,4.35,17.25,18.6,2.7,58.7,1.8,26.3,100.0,1003.9,0.3,0.0
0.0,0.27,4.5,19.1,19.6,2.6,57.9,2.1,25.6,100.0,1004.0,0.0,0.0
0.03,0.29,5.4,17.65,19.8,2.7,57.8,2.4,28.8,100.0,1004.1,0.0,0.0
0.52,0.3,4.9,16.45,19.4,3.4,58.2,2.9,29.9,98.0,1003.2,0.0,0.0
1.89,0.3,4.45,14.65,19.5,2.5,58.7,3.7,32.8,96.0,1003.7,0.0,0.0
2.2,0.31,4.75,15.0,19.1,2.4,58.0,4.2,34.9,100.0,1004.0,0.0,0.0
3.15,0.32,4.95,14.0,18.4,2.5,58.5,4.9,33.5,100.0,1002.8,0.0,0.0
4.15,0.33,5.4,17.85,17.7,2.2,59.3,5.6,29.5,100.0,1002.2,0.0,0.0
1.98,0.35,6.2,15.5,15.6,2.3,60.8,5.7,32.8,100.0,1002.4,0.0,0.0
1.19,0.37,7.0,12.85,14.8,2.2,63.6,5.4,32.4,100.0,1002.3,0.0,0.0
0.18,0.32,7.05,12.35,13.4,2.3,65.6,5.6,32.0,100.0,1003.1,0.0,0.0
0.0,0.32,7.35,13.45,13.8,2.0,63.9,5.4,27.0,100.0,1004.0,0.0,0.0
0.0,0.33,8.350000000000001,14.95,16.7,2.4,61.5,5.0,20.5,100.0,1003.6,0.0,0.0
0.0,0.34,10.3,18.5,21.5,2.9,60.5,5.5,22.7,100.0,1003.9,0.0,0.0
0.0,0.35,10.0,23.25,23.9,3.5,61.5,6.1,24.8,100.0,1003.7,0.0,0.0
0.0,0.36,11.9,19.3,23.5,2.9,61.3,6.0,26.3,95.0,1004.0,0.0,0.0
0.0,0.38,14.55,22.85,26.5,2.7,59.4,6.2,27.0,26.0,1004.3,0.0,0.0
0.0,0.38,11.9,24.65,26.2,2.7,56.1,5.9,24.5,54.0,1004.5,0.0,0.0
0.0,0.34,9.0,21.7,22.5,2.3,58.0,6.0,26.3,27.0,1004.4,0.0,0.0
0.0,0.32,6.199999999999999,18.3,20.8,2.3,58.4,6.2,22.3,93.0,1004.3,0.0,0.0
0.0,0.32,6.05,18.25,20.1,2.5,58.9,6.3,23.0,100.0,1004.6,0.0,0.0
0.0,0.3,5.1,17.6,18.2,2.3,58.4,6.0,21.2,100.0,1004.9,0.0,0.0
0.0,0.3,5.15,16.2,17.1,2.0,59.1,6.0,22.7,70.0,1005.1,0.0,0.0
0.0,0.28,4.1,17.700000000000003,15.9,2.1,62.3,6.1,22.7,8.0,1005.3,0.0,0.0
0.0,0.28,4.0,16.95,15.2,1.9,63.6,6.3,20.2,35.0,1005.2,0.0,0.0
0.0,0.29,6.2,14.35,15.0,2.0,63.2,6.8,11.2,83.0,1004.9,0.0,0.0
0.08,0.33,12.85,15.35,16.1,1.7,55.7,6.8,16.2,85.0,1005.6,0.0,0.0
1.21,0.42,22.55,16.25,16.7,1.7,43.5,7.3,24.1,99.0,1005.6,0.0,0.0
6.28,0.42,34.25,19.75,21.3,1.9,35.8,8.1,24.5,10.0,1006.3,0.0,0.0
9.18,0.41,20.15,16.200000000000003,18.6,2.0,51.5,8.7,23.8,99.0,1006.1,0.0,0.0
5.29,0.36,14.85,17.55,17.9,2.1,57.2,9.0,20.2,43.0,1005.8,0.0,0.0
2.61,0.36,15.5,17.4,18.2,1.9,57.8,9.6,20.5,100.0,1006.1,0.0,0.0
2.12,0.36,14.65,17.7,19.1,2.1,60.1,9.7,18.0,100.0,1005.7,0.0,0.0
0.97,0.41,16.65,18.35,21.1,2.3,55.9,9.0,18.7,100.0,1005.4,0.0,0.0
0.15,0.47,28.55,20.9,23.0,2.6,47.0,8.3,12.2,100.0,1005.6,0.0,0.0
0.0,0.51,35.4,21.4,23.6,3.1,32.9,8.0,12.2,100.0,1006.2,0.0,0.0
0.0,0.63,46.9,25.5,28.0,4.4,16.1,7.5,12.6,100.0,1006.3,0.0,0.0
0.0,0.6,49.95,33.6,35.9,6.6,7.1,6.9,13.7,100.0,1006.4,0.0,0.0
0.0,0.51,28.3,31.35,33.6,4.5,43.2,6.3,14.0,100.0,1006.5,0.0,0.0
0.0,0.39,18.4,15.9,19.2,2.1,63.6,5.3,16.6,100.0,1007.2,1.3,0.0
0.0,0.38,16.9,14.65,15.4,1.5,60.1,4.4,17.3,100.0,1007.6,1.1,0.0
0.0,0.38,18.9,16.8,17.2,2.9,53.6,4.0,12.2,100.0,1008.2,1.2,0.0
0.0,0.31,13.4,12.15,11.2,6.0,61.4,4.0,14.4,100.0,1007.6,0.4,0.0
0.0,0.28,9.85,12.7,12.1,1.7,63.3,4.1,14.0,100.0,1007.7,0.0,0.0
0.0,0.23,6.1,10.6,10.0,1.5,68.6,4.1,11.9,18.0,1009.3,0.0,0.0
0.0,0.23,8.2,10.9,11.8,1.3,63.5,3.5,12.6,1.0,1009.9,0.0,0.0
0.0,0.24,8.75,10.3,13.0,1.3,60.6,2.8,12.6,13.0,1009.7,0.0,0.0
0.0,0.24,9.7,9.2,11.8,1.0,59.9,2.3,12.6,73.0,1009.9,0.0,0.0
0.0,0.25,10.8,9.3,10.5,1.0,55.8,2.4,14.8,96.0,1009.7,0.0,0.0
0.0,0.34,17.5,22.25,33.2,1.0,47.4,2.1,11.5,78.0,1008.7,0.0,0.0
0.03000000001,0.44,42.55,19.3,26.1,1.5,21.2,2.6,15.8,100.0,1008.6,0.0,0.0
0.48999999999,0.44,48.65,16.0,14.7,1.8,6.4,3.2,18.0,89.0,1008.6,0.0,0.0
1.01000000001,0.43,42.2,18.15,19.5,1.5,21.8,3.9,13.0,100.0,1008.6,0.0,0.0
1.0,0.39,21.950000000000003,16.75,19.7,1.7,42.7,4.6,18.4,100.0,1008.2,0.0,0.0
0.83999999999,0.39,25.200000000000003,17.2,20.6,1.7,41.7,5.1,17.3,100.0,1007.7,0.0,0.0
1.56,0.39,25.9,13.95,17.9,2.0,41.9,4.9,9.4,100.0,1006.5,0.1,0.0
0.93,0.4,23.5,12.35,15.2,2.6,47.0,4.9,8.6,100.0,1006.3,0.0,0.0
0.23,0.48,35.65,13.45,15.4,1.9,44.4,5.0,13.0,100.0,1006.2,0.1,0.0
0.0,0.8,48.400000000000006,22.55,26.2,2.3,27.6,4.6,21.2,100.0,1007.6,0.5,0.0
0.0,0.92,63.5,35.45,39.2,3.5,4.7,4.0,17.6,100.0,1010.3,0.8,0.0
0.0,0.59,36.7,19.2,22.8,1.7,46.9,2.7,13.3,100.0,1011.0,0.2,0.0
0.0,0.41,34.5,15.5,20.0,1.6,42.6,2.7,14.4,92.0,1011.4,0.0,0.0
0.0,0.46,29.75,25.95,31.1,2.4,35.7,2.5,10.8,100.0,1012.6,0.0,0.0
0.0,0.56,27.200000000000003,35.1,47.5,2.2,36.4,2.4,9.7,100.0,1012.3,0.0,0.0
0.0,0.48,26.8,28.25,34.0,2.1,36.8,2.5,9.4,100.0,1012.1,0.0,0.0
0.0,0.44,22.35,26.25,31.5,1.8,36.3,2.3,6.8,98.0,1012.0,0.0,0.0
0.0,0.46,21.7,33.3,37.7,2.1,30.0,1.7,6.5,100.0,1011.3,0.0,0.0
0.0,0.55,26.6,33.5,38.1,1.9,15.4,2.7,6.5,100.0,1011.2,0.0,0.0
0.0,0.47,25.8,33.3,36.2,1.7,15.9,3.0,10.1,100.0,1010.9,0.0,0.0
0.0,0.4,17.9,30.55,31.2,2.0,25.1,3.5,7.9,100.0,1010.2,0.0,0.0
0.0,0.29,10.8,21.15,21.1,1.8,33.5,3.5,5.4,100.0,1009.2,0.0,0.0
0.0,0.3,9.8,13.7,20.5,1.6,41.6,3.7,7.2,100.0,1008.6,0.0,0.0
0.0,0.38,18.0,15.4,20.4,1.4,39.6,4.1,7.9,100.0,1007.5,0.0,0.0
0.0,0.52,29.75,18.3,18.8,1.8,33.3,5.4,11.5,100.0,1006.9,0.0,0.0
0.0,0.72,44.5,14.6,18.9,1.7,7.0,6.3,13.3,100.0,1006.6,0.0,0.0
0.26,0.87,50.5,24.7,24.2,2.6,3.8,7.4,13.0,100.0,1007.0,0.0,0.0
0.52,0.29,17.7,14.55,14.7,1.8,39.6,7.5,14.0,100.0,1008.0,0.2,0.0
1.44,0.26,10.55,15.3,14.3,1.7,50.4,7.4,23.4,100.0,1007.4,0.6,0.0
1.85,0.3,12.45,14.85,14.2,1.5,52.7,7.3,22.0,100.0,1006.9,0.4,0.0
1.83,0.29,14.75,16.4,15.6,1.3,52.2,8.0,23.0,100.0,1006.5,0.3,0.0
2.82,0.29,13.2,13.9,15.3,1.5,50.6,8.4,22.7,100.0,1005.4,0.1,0.0
1.44,0.28,9.85,17.3,17.2,1.7,53.8,8.4,24.5,98.0,1005.6,0.0,0.0
0.24,0.29,13.05,14.8,15.7,2.0,52.0,7.9,21.2,4.0,1005.9,0.0,0.0
0.0,0.35,19.4,18.4,17.5,2.1,41.7,7.6,20.2,99.0,1005.8,0.0,0.0
0.0,0.3,17.05,17.6,19.5,2.4,44.6,7.5,19.1,100.0,1005.2,0.0,0.0
0.0,0.31,15.25,18.05,20.3,2.7,48.2,7.9,20.5,100.0,1004.9,0.0,0.0
0.0,0.29,13.0,17.2,19.0,2.9,49.5,8.2,18.4,100.0,1004.4,0.0,0.0
0.0,0.28,11.2,15.0,17.6,2.8,51.9,8.2,23.4,100.0,1003.5,0.4,0.0
0.0,0.28,9.9,14.45,18.0,2.1,50.1,8.1,19.4,100.0,1002.8,0.2,0.0
0.0,0.27,7.85,20.950000000000003,19.4,2.1,53.7,8.2,20.5,100.0,1001.4,0.1,0.0
0.0,0.23,6.3,11.65,14.3,1.8,60.8,8.6,19.4,100.0,1000.9,0.5,0.0
0.0,0.19,3.85,8.45,9.8,1.7,68.0,9.5,23.0,100.0,1000.9,0.6,0.0
0.0,0.19,3.05,8.05,8.5,1.4,68.6,9.7,22.7,65.0,1000.2,0.0,0.0
0.0,0.19,3.5,7.25,8.6,1.5,68.4,9.3,19.4,100.0,1000.6,0.0,0.0
0.0,0.2,5.65,10.65,10.8,1.8,66.5,9.0,20.5,100.0,1001.9,0.0,0.0
0.0,0.2,5.9,11.75,11.2,1.6,64.0,8.2,21.2,100.0,1002.5,0.5,0.0
0.0,0.16,4.5,6.9,4.7,1.3,77.8,3.5,38.2,100.0,1005.8,0.2,0.0
0.0,0.2,7.15,5.1,5.2,1.1,57.6,2.4,26.3,100.0,1006.8,0.1,0.0
0.01,0.25,12.45,5.0,5.7,1.1,58.9,2.2,24.8,100.0,1008.9,0.0,0.0
0.27,0.28,17.95,6.95,6.3,1.3,63.9,1.9,21.6,100.0,1008.9,0.1,0.0
0.51000000001,0.27,20.8,7.35,7.8,1.7,61.2,1.8,19.4,100.0,1009.6,0.3,0.07
0.41999999999,0.31,26.05,8.55,9.3,1.9,56.2,1.6,18.4,100.0,1009.4,0.9,0.07
0.73,0.4,26.75,10.85,12.1,1.7,46.0,1.6,19.4,100.0,1008.5,0.9,0.07
1.25,0.46,33.3,16.35,14.9,1.4,40.9,1.8,17.3,100.0,1008.9,0.6,0.07
0.98,0.46,30.9,15.05,15.4,1.6,39.2,2.0,15.1,100.0,1010.0,0.3,0.0
0.76000000001,0.45,25.85,15.0,14.9,1.6,46.6,2.2,20.5,100.0,1010.3,0.1,0.0
0.08999999999,0.52,30.15,15.55,16.5,1.7,42.2,2.0,17.3,100.0,1011.3,0.0,0.0
0.0,0.51,33.2,15.25,18.4,1.4,43.1,1.8,16.2,98.0,1012.0,0.0,0.0
0.0,0.49,28.0,15.6,19.6,1.4,48.0,1.3,15.5,100.0,1012.6,0.0,0.0
0.0,0.37,23.4,17.45,18.2,1.8,51.4,1.3,16.9,100.0,1013.0,0.0,0.0
0.0,0.43,23.55,17.95,20.6,2.2,46.9,1.1,17.6,3.0,1013.2,0.0,0.0
0.0,0.42,23.6,18.3,21.0,5.7,49.1,0.8,16.9,100.0,1013.3,0.0,0.0
0.0,0.4,25.55,25.55,27.2,4.9,40.2,0.4,12.6,13.0,1013.1,0.0,0.0
0.0,0.41,21.1,24.5,29.1,3.5,44.4,0.1,15.8,15.0,1013.2,0.0,0.0
0.0,0.39,15.85,26.0,29.3,3.0,47.6,0.3,16.2,87.0,1012.8,0.0,0.0
0.0,0.38,15.6,23.1,27.0,3.3,47.6,1.0,18.0,100.0,1012.3,0.0,0.0
0.0,0.34,10.1,17.0,20.1,3.3,53.2,1.3,19.1,100.0,1012.2,0.0,0.0
0.0,0.26,7.5,15.95,13.1,6.0,57.4,1.0,15.5,100.0,1011.7,0.0,0.0
0.0,0.25,5.9,13.55,13.5,2.1,59.8,0.9,14.0,100.0,1012.0,0.0,0.0
0.0,0.25,6.75,17.3,24.0,2.0,59.0,0.7,16.9,100.0,1012.2,0.2,0.07
0.0,0.26,6.1,13.85,19.1,1.8,57.7,0.5,20.9,100.0,1012.1,0.3,0.21
0.0,0.26,6.9,8.95,10.6,1.8,55.8,0.3,23.4,97.0,1012.1,0.3,0.14
0.0,0.29,11.85,8.9,11.2,1.9,54.8,0.4,20.5,100.0,1012.6,0.0,0.0
0.08,0.28,11.1,11.55,12.5,2.1,51.7,1.1,23.4,61.0,1012.6,0.0,0.0
0.09,0.27,11.05,11.8,12.1,2.1,51.6,1.3,24.8,80.0,1013.1,0.0,0.0
0.7,0.3,12.05,12.55,15.0,7.1,47.8,1.5,23.8,100.0,1012.8,0.0,0.0
0.49,0.31,11.8,13.25,13.6,10.9,48.0,1.5,22.3,100.0,1012.1,0.0,0.0
0.61,0.33,14.5,13.35,15.2,9.0,48.1,1.8,22.7,100.0,1012.2,0.1,0.0
0.5,0.32,11.05,15.85,17.3,3.6,51.0,1.9,24.8,70.0,1011.9,0.0,0.0
0.09,0.35,13.3,14.95,16.7,8.2,50.1,1.6,26.6,100.0,1012.2,0.0,0.0
0.0,0.32,15.5,12.9,13.0,17.4,48.1,1.0,20.9,100.0,1012.7,0.0,0.0
0.0,0.33,14.8,14.15,14.6,12.2,48.9,0.4,18.4,100.0,1012.7,0.2,0.14
0.0,0.32,14.4,17.1,19.9,3.6,48.8,0.4,19.1,100.0,1012.8,0.1,0.07
0.0,0.36,12.1,19.65,22.8,4.1,49.6,0.0,22.7,100.0,1013.3,0.0,0.0
0.0,0.4,13.25,21.0,23.0,3.7,47.5,-0.3,20.2,100.0,1013.1,0.1,0.07
0.0,0.36,12.3,17.6,18.7,3.9,46.7,-0.6,23.0,100.0,1013.3,0.2,0.14
0.0,0.35,11.85,15.65,16.0,6.7,49.8,-0.7,24.1,98.0,1013.1,0.2,0.14
0.0,0.31,10.15,14.2,14.6,12.1,50.5,-0.8,23.8,100.0,1013.6,0.1,0.07
0.0,0.31,7.25,14.7,16.4,3.1,54.6,-0.9,21.6,100.0,1013.4,0.0,0.0
0.0,0.28,6.35,13.45,14.6,2.4,55.1,-1.1,22.3,100.0,1013.8,0.1,0.07
0.0,0.25,5.85,10.45,11.9,2.3,55.2,-1.1,20.2,100.0,1014.5,0.2,0.14
0.0,0.22,5.0,8.05,8.8,1.9,55.3,-1.1,19.1,100.0,1014.0,0.7,0.35
0.0,0.2,7.85,9.5,8.1,9.6,50.6,-0.5,19.4,100.0,1013.9,1.1,0.49
0.0,0.21,8.850000000000001,10.5,9.6,10.9,47.6,-0.4,22.3,100.0,1014.6,0.7,0.28
0.0,0.19,6.4,10.6,11.4,3.3,50.4,0.0,24.5,100.0,1015.2,0.8,0.28
0.0,0.19,5.15,7.949999999999999,8.9,2.3,49.6,0.0,25.6,100.0,1016.0,0.1,0.07
0.0,0.18,6.15,10.55,9.8,2.0,49.3,-0.2,22.3,10.0,1017.1,0.0,0.0
0.0,0.2,6.6,11.1,11.0,1.7,51.1,0.1,18.7,26.0,1018.1,0.0,0.0
0.04,0.2,7.550000000000001,9.8,12.2,2.0,50.1,0.4,10.4,100.0,1018.9,0.2,0.07
0.03000000001,0.21,7.35,8.7,12.6,2.1,49.4,0.7,18.4,100.0,1019.0,0.5,0.21
0.05999999999,0.23,8.8,11.3,13.7,2.2,51.1,0.7,17.3,100.0,1018.9,0.2,0.07
0.09,0.26,11.35,17.25,14.4,2.3,49.1,0.7,21.6,100.0,1019.4,0.3,0.14
0.0,0.27,9.3,12.15,14.6,2.8,50.6,0.7,19.1,100.0,1019.2,0.5,0.21
0.0,0.28,10.8,13.95,15.2,2.4,50.9,1.0,23.4,100.0,1019.6,0.6,0.28
0.0,0.28,12.1,14.75,15.2,2.5,52.6,0.9,22.3,100.0,1021.0,0.7,0.28
0.0,0.25,10.55,12.8,14.4,2.1,56.4,0.9,23.8,100.0,1021.7,0.4,0.21
0.0,0.24,10.4,12.1,14.0,1.7,59.3,0.9,23.4,100.0,1022.5,0.4,0.21
0.0,0.25,11.55,13.7,14.6,1.8,59.8,0.6,15.5,100.0,1023.6,0.7,0.35
0.0,0.23,9.05,8.7,9.5,1.6,48.7,0.6,18.4,100.0,1024.9,0.3,0.14
0.0,0.27,11.45,10.5,11.5,1.9,41.6,0.3,14.8,100.0,1026.3,0.1,0.07
0.0,0.25,9.8,11.25,12.4,1.9,41.7,0.1,14.8,100.0,1027.5,0.1,0.07
0.0,0.25,8.65,11.5,14.7,2.2,40.7,0.0,13.3,100.0,1028.1,0.1,0.07
0.0,0.24,8.3,10.85,15.2,2.2,40.8,0.0,15.5,100.0,1028.9,0.2,0.07
0.0,0.23,7.050000000000001,15.45,15.7,2.0,42.0,-0.1,18.7,100.0,1030.3,0.1,0.0
0.0,0.21,6.4,14.7,15.2,1.8,43.9,-0.4,15.8,100.0,1030.9,0.0,0.0
0.0,0.19,5.0,11.55,12.8,2.0,46.9,-0.5,15.8,100.0,1031.7,0.1,0.07
0.0,0.18,5.05,8.8,11.3,1.9,47.8,-0.6,17.3,100.0,1033.1,0.1,0.0
0.0,0.17,5.75,8.95,10.6,1.8,48.0,-0.8,15.1,100.0,1033.7,0.1,0.0
0.0,0.18,9.6,11.2,11.9,1.8,45.8,-0.8,12.2,100.0,1034.3,0.1,0.07
0.0,0.23,15.85,11.45,13.6,1.6,38.6,-0.8,18.4,38.0,1035.1,0.1,0.0
0.12,0.32,24.45,14.45,18.0,1.7,30.8,-1.2,12.6,29.0,1036.8,0.0,0.0
1.47,0.39,32.7,17.9,19.5,1.8,22.4,-1.3,13.0,65.0,1037.8,0.0,0.0
3.55,0.41,31.85,16.15,21.7,1.9,21.7,-0.9,13.3,100.0,1039.3,0.0,0.0
4.84,0.4,27.75,16.5,21.4,2.2,26.5,-0.9,12.6,100.0,1039.4,0.0,0.0
5.05,0.37,22.35,15.35,20.1,2.1,32.7,-0.8,11.5,100.0,1039.3,0.0,0.0
4.04,0.39,21.0,18.0,22.7,2.0,33.6,-0.6,11.2,19.0,1039.0,0.0,0.0
1.76,0.4,20.65,18.450000000000003,22.1,2.3,34.5,-0.4,10.4,67.0,1040.1,0.0,0.0
0.96,0.36,19.1,16.35,19.9,2.7,34.0,-0.6,9.7,100.0,1040.4,0.0,0.0
0.25,0.41,22.15,14.55,18.6,3.0,31.0,-0.7,9.0,100.0,1041.0,0.0,0.0
0.0,0.52,25.9,19.6,24.2,3.3,24.4,-0.8,6.5,100.0,1041.0,0.0,0.0
0.0,0.4,30.55,22.85,27.1,3.3,17.0,-1.0,7.2,100.0,1041.1,0.0,0.0
0.0,0.43,31.7,23.75,31.3,4.1,14.4,-0.9,8.6,100.0,1041.4,0.0,0.0
0.0,0.55,31.3,29.85,40.1,4.5,13.8,-0.9,9.7,100.0,1041.0,0.0,0.0
0.0,0.5,25.6,32.45,40.8,3.6,18.0,-1.1,10.4,92.0,1040.8,0.0,0.0
0.0,0.55,22.4,31.35,40.4,3.8,19.7,-1.7,9.4,62.0,1041.0,0.0,0.0
0.0,0.48,20.1,31.3,39.0,4.1,19.7,-2.6,10.1,1.0,1040.4,0.0,0.0
0.0,0.42,17.35,29.3,34.8,3.9,23.7,-3.5,10.1,0.0,1040.5,0.0,0.0
0.0,0.35,12.75,26.0,32.9,3.3,26.2,-3.4,10.4,1.0,1040.3,0.0,0.0
0.0,0.31,13.85,31.15,34.3,6.2,23.2,-3.8,9.4,0.0,1039.5,0.0,0.0
0.0,0.31,15.7,32.1,36.9,7.4,22.4,-4.3,11.5,1.0,1039.3,0.0,0.0
0.0,0.3,19.65,31.2,37.2,9.6,17.7,-4.4,13.3,19.0,1038.6,0.0,0.0
0.0,0.31,20.3,36.5,39.3,10.3,23.8,-3.9,11.5,99.0,1038.2,0.0,0.0
0.0,0.29,22.15,40.25,43.0,17.2,25.9,-3.4,12.2,100.0,1037.7,0.0,0.0
0.0,0.3,21.55,34.95,38.6,17.4,26.7,-3.4,11.5,93.0,1037.9,0.0,0.0
0.0,0.39,27.15,32.900000000000006,34.8,13.6,25.8,-4.1,12.2,27.0,1037.9,0.0,0.0
0.0,0.39,34.900000000000006,34.3,36.5,12.9,16.8,-4.1,13.0,9.0,1037.4,0.0,0.0
0.10000000001,0.43,31.0,40.5,52.0,8.1,17.1,-3.2,15.5,0.0,1036.8,0.0,0.0
0.25999999999,0.37,19.8,30.65,39.6,5.9,31.7,-1.9,14.0,3.0,1035.5,0.0,0.0
0.13000000001,0.35,16.65,28.05,35.2,4.6,35.6,-0.6,14.0,20.0,1034.0,0.0,0.0
0.06999999999,0.36,16.85,29.4,34.0,4.0,41.8,0.4,16.2,30.0,1033.7,0.0,0.0
0.03,0.36,18.8,25.75,32.6,3.4,43.9,1.0,14.8,100.0,1032.2,0.0,0.0
0.0,0.36,20.15,25.6,30.9,3.5,43.0,1.6,13.7,100.0,1031.6,0.0,0.0
0.0,0.36,22.6,27.05,31.2,3.1,42.2,1.3,16.2,100.0,1031.1,0.0,0.0
0.0,0.47,30.8,34.4,43.1,3.2,34.3,0.7,19.1,100.0,1030.1,0.0,0.0
0.0,0.43,28.9,29.15,34.7,3.3,38.2,0.3,19.8,100.0,1029.5,0.0,0.0
0.0,0.38,24.85,29.55,36.6,3.2,37.2,0.1,20.5,100.0,1028.8,0.0,0.0
0.0,0.42,25.4,30.3,37.3,3.6,34.2,0.1,20.2,100.0,1027.7,0.0,0.0
